"Front","Back","Tag","ID"
"<div style=""text-align: left; font-family: -apple-system, sans-serif;""><div style=""font-size: 11px; color: #888; margin-bottom: 6px;"">[T03 - Llei bombers i protecció civil] Pregunta 112</div><div style=""font-weight: bold; font-size: 16px; margin-bottom: 14px; line-height: 1.4;"">Quina reserva limita l’aplicació general de la Llei catalana de protecció civil a totes les emergències?</div><div style=""font-size: 14px; line-height: 1.6;""><div style=""padding: 5px 0;""><b>A)</b> La normativa sectorial aplicable als plans d’autoprotecció de centres privats.</div><div style=""padding: 5px 0;""><b>B)</b> La regulació comarcal aplicable a les emergències d’àmbit supramunicipal.</div><div style=""padding: 5px 0;""><b>C)</b> La normativa municipal aplicable als plans bàsics d’emergència local.</div><div style=""padding: 5px 0;""><b>D)</b> La legislació de l’Estat aplicable a les emergències declarades d’interès nacional.</div></div></div>","<div style=""text-align: left; font-family: -apple-system, sans-serif;""><div style=""font-weight: bold; font-size: 16px; color: #10b981; margin-bottom: 8px;"">✓ Resposta Correcta: D</div><div style=""font-size: 14px; margin-bottom: 12px; padding: 10px; background: rgba(16,185,129,0.1); border-radius: 6px; border-left: 4px solid #10b981;"">D) La legislació de l’Estat aplicable a les emergències declarades d’interès nacional.</div><hr style=""border: 0; border-top: 1px solid #ddd; margin: 12px 0;""><div style=""font-size: 13px; color: #444; line-height: 1.4;""><b style=""color: #111;"">Explicació:</b> L’aplicació general de la Llei es fa sens perjudici de la legislació estatal en emergències declarades d’interès nacional.</div></div>","T03_-_Llei_bombers_i_proteccio_civil","18816"
"<div style=""text-align: left; font-family: -apple-system, sans-serif;""><div style=""font-size: 11px; color: #888; margin-bottom: 6px;"">[T03 - Llei bombers i protecció civil] Pregunta 113</div><div style=""font-weight: bold; font-size: 16px; margin-bottom: 14px; line-height: 1.4;"">Quan deixa de justificar una ordre el deure d’obediència dels membres del Cos de Bombers?</div><div style=""font-size: 14px; line-height: 1.6;""><div style=""padding: 5px 0;""><b>A)</b> Quan l’ordre comporta actes delictius o contraris a la Constitució o a l’Estatut.</div><div style=""padding: 5px 0;""><b>B)</b> Quan l’ordre comporta assistir a una activitat formativa de servei.</div><div style=""padding: 5px 0;""><b>C)</b> Quan l’ordre exigeix prolongar el servei fins que hi hagi relleu.</div><div style=""padding: 5px 0;""><b>D)</b> Quan l’ordre implica una intervenció fora del parc habitual.</div></div></div>","<div style=""text-align: left; font-family: -apple-system, sans-serif;""><div style=""font-weight: bold; font-size: 16px; color: #10b981; margin-bottom: 8px;"">✓ Resposta Correcta: A</div><div style=""font-size: 14px; margin-bottom: 12px; padding: 10px; background: rgba(16,185,129,0.1); border-radius: 6px; border-left: 4px solid #10b981;"">A) Quan l’ordre comporta actes delictius o contraris a la Constitució o a l’Estatut.</div><hr style=""border: 0; border-top: 1px solid #ddd; margin: 12px 0;""><div style=""font-size: 13px; color: #444; line-height: 1.4;""><b style=""color: #111;"">Explicació:</b> L’obediència deguda no empara ordres que impliquin actes delictius o contraris a la Constitució o a l’Estatut.</div></div>","T03_-_Llei_bombers_i_proteccio_civil","18787"
"<div style=""text-align: left; font-family: -apple-system, sans-serif;""><div style=""font-size: 11px; color: #888; margin-bottom: 6px;"">[T03 - Llei bombers i protecció civil] Pregunta 114</div><div style=""font-weight: bold; font-size: 16px; margin-bottom: 14px; line-height: 1.4;"">Quina obligació concreta té el personal del Cos respecte de la uniformitat?</div><div style=""font-size: 14px; line-height: 1.6;""><div style=""padding: 5px 0;""><b>A)</b> Dur la uniformitat corresponent a una categoria superior.</div><div style=""padding: 5px 0;""><b>B)</b> Dur l’uniforme reglamentari establert per al Cos.</div><div style=""padding: 5px 0;""><b>C)</b> Dur la uniformitat definida de manera pròpia per cada parc.</div><div style=""padding: 5px 0;""><b>D)</b> Dur equip tècnic particular com a uniformitat de servei.</div></div></div>","<div style=""text-align: left; font-family: -apple-system, sans-serif;""><div style=""font-weight: bold; font-size: 16px; color: #10b981; margin-bottom: 8px;"">✓ Resposta Correcta: B</div><div style=""font-size: 14px; margin-bottom: 12px; padding: 10px; background: rgba(16,185,129,0.1); border-radius: 6px; border-left: 4px solid #10b981;"">B) Dur l’uniforme reglamentari establert per al Cos.</div><hr style=""border: 0; border-top: 1px solid #ddd; margin: 12px 0;""><div style=""font-size: 13px; color: #444; line-height: 1.4;""><b style=""color: #111;"">Explicació:</b> Entre les obligacions particulars del Cos figura dur l’uniforme reglamentari.</div></div>","T03_-_Llei_bombers_i_proteccio_civil","18788"
"<div style=""text-align: left; font-family: -apple-system, sans-serif;""><div style=""font-size: 11px; color: #888; margin-bottom: 6px;"">[T03 - Llei bombers i protecció civil] Pregunta 115</div><div style=""font-weight: bold; font-size: 16px; margin-bottom: 14px; line-height: 1.4;"">Quina conducta es classifica com a falta greu en el règim disciplinari del Cos?</div><div style=""font-size: 14px; line-height: 1.6;""><div style=""padding: 5px 0;""><b>A)</b> No presentar-se al servei amb l’uniforme reglamentari quan sigui exigible.</div><div style=""padding: 5px 0;""><b>B)</b> Utilitzar l’uniforme o el material de servei en situacions alienes al servei.</div><div style=""padding: 5px 0;""><b>C)</b> Falsificar, sostreure, dissimular o destruir documents del servei sota custòdia.</div><div style=""padding: 5px 0;""><b>D)</b> Sostreure material del servei que estigui sota la seva responsabilitat.</div></div></div>","<div style=""text-align: left; font-family: -apple-system, sans-serif;""><div style=""font-weight: bold; font-size: 16px; color: #10b981; margin-bottom: 8px;"">✓ Resposta Correcta: B</div><div style=""font-size: 14px; margin-bottom: 12px; padding: 10px; background: rgba(16,185,129,0.1); border-radius: 6px; border-left: 4px solid #10b981;"">B) Utilitzar l’uniforme o el material de servei en situacions alienes al servei.</div><hr style=""border: 0; border-top: 1px solid #ddd; margin: 12px 0;""><div style=""font-size: 13px; color: #444; line-height: 1.4;""><b style=""color: #111;"">Explicació:</b> L’ús de l’uniforme o del material de servei en situacions alienes està tipificat com a falta greu.</div></div>","T03_-_Llei_bombers_i_proteccio_civil","18795"
"<div style=""text-align: left; font-family: -apple-system, sans-serif;""><div style=""font-size: 11px; color: #888; margin-bottom: 6px;"">[T03 - Llei bombers i protecció civil] Pregunta 116</div><div style=""font-weight: bold; font-size: 16px; margin-bottom: 14px; line-height: 1.4;"">Qui imposa les sancions disciplinàries segons la gravetat de la falta?</div><div style=""font-size: 14px; line-height: 1.6;""><div style=""padding: 5px 0;""><b>A)</b> El director o directora general imposa les lleus, i el conseller o consellera les greus i molt greus.</div><div style=""padding: 5px 0;""><b>B)</b> El director o directora general imposa les lleus i greus, i el conseller o consellera les molt greus.</div><div style=""padding: 5px 0;""><b>C)</b> El director o directora general imposa les sancions dels tres tipus de faltes.</div><div style=""padding: 5px 0;""><b>D)</b> El conseller o consellera imposa les lleus i greus, i el director o directora general les molt greus.</div></div></div>","<div style=""text-align: left; font-family: -apple-system, sans-serif;""><div style=""font-weight: bold; font-size: 16px; color: #10b981; margin-bottom: 8px;"">✓ Resposta Correcta: B</div><div style=""font-size: 14px; margin-bottom: 12px; padding: 10px; background: rgba(16,185,129,0.1); border-radius: 6px; border-left: 4px solid #10b981;"">B) El director o directora general imposa les lleus i greus, i el conseller o consellera les molt greus.</div><hr style=""border: 0; border-top: 1px solid #ddd; margin: 12px 0;""><div style=""font-size: 13px; color: #444; line-height: 1.4;""><b style=""color: #111;"">Explicació:</b> Les sancions per faltes lleus i greus corresponen al director o directora general, i les de faltes molt greus al conseller o consellera.</div></div>","T03_-_Llei_bombers_i_proteccio_civil","18796"
"<div style=""text-align: left; font-family: -apple-system, sans-serif;""><div style=""font-size: 11px; color: #888; margin-bottom: 6px;"">[T03 - Llei bombers i protecció civil] Pregunta 117</div><div style=""font-weight: bold; font-size: 16px; margin-bottom: 14px; line-height: 1.4;"">Amb quins plans s’han de coordinar els plans d’autoprotecció?</div><div style=""font-size: 14px; line-height: 1.6;""><div style=""padding: 5px 0;""><b>A)</b> Amb els plans especials i els plans de recuperació, però no amb plans territorials.</div><div style=""padding: 5px 0;""><b>B)</b> Amb els plans d’actuació municipal i els plans de recuperació aprovats després de l’emergència.</div><div style=""padding: 5px 0;""><b>C)</b> Amb els plans bàsics municipals i el PROCICAT, però no amb plans especials.</div><div style=""padding: 5px 0;""><b>D)</b> Amb els plans territorials, especials i específics que els afectin.</div></div></div>","<div style=""text-align: left; font-family: -apple-system, sans-serif;""><div style=""font-weight: bold; font-size: 16px; color: #10b981; margin-bottom: 8px;"">✓ Resposta Correcta: D</div><div style=""font-size: 14px; margin-bottom: 12px; padding: 10px; background: rgba(16,185,129,0.1); border-radius: 6px; border-left: 4px solid #10b981;"">D) Amb els plans territorials, especials i específics que els afectin.</div><hr style=""border: 0; border-top: 1px solid #ddd; margin: 12px 0;""><div style=""font-size: 13px; color: #444; line-height: 1.4;""><b style=""color: #111;"">Explicació:</b> La coordinació de l’autoprotecció amb la planificació territorial, especial i específica evita respostes desconnectades.</div></div>","T03_-_Llei_bombers_i_proteccio_civil","18850"
"<div style=""text-align: left; font-family: -apple-system, sans-serif;""><div style=""font-size: 11px; color: #888; margin-bottom: 6px;"">[T03 - Llei bombers i protecció civil] Pregunta 118</div><div style=""font-weight: bold; font-size: 16px; margin-bottom: 14px; line-height: 1.4;"">Quina funció del conseller o consellera d’Interior es relaciona amb el reconeixement dels membres del Cos?</div><div style=""font-size: 14px; line-height: 1.6;""><div style=""padding: 5px 0;""><b>A)</b> Proposar i atorgar distincions i recompenses.</div><div style=""padding: 5px 0;""><b>B)</b> Determinar l’antiguitat exigida en cada promoció interna.</div><div style=""padding: 5px 0;""><b>C)</b> Assignar els cursos selectius de cada categoria.</div><div style=""padding: 5px 0;""><b>D)</b> Aprovar la composició de cada parc professional.</div></div></div>","<div style=""text-align: left; font-family: -apple-system, sans-serif;""><div style=""font-weight: bold; font-size: 16px; color: #10b981; margin-bottom: 8px;"">✓ Resposta Correcta: A</div><div style=""font-size: 14px; margin-bottom: 12px; padding: 10px; background: rgba(16,185,129,0.1); border-radius: 6px; border-left: 4px solid #10b981;"">A) Proposar i atorgar distincions i recompenses.</div><hr style=""border: 0; border-top: 1px solid #ddd; margin: 12px 0;""><div style=""font-size: 13px; color: #444; line-height: 1.4;""><b style=""color: #111;"">Explicació:</b> La proposta i l’atorgament de distincions i recompenses formen part de les funcions atribuïdes al comandament superior.</div></div>","T03_-_Llei_bombers_i_proteccio_civil","18756"
"<div style=""text-align: left; font-family: -apple-system, sans-serif;""><div style=""font-size: 11px; color: #888; margin-bottom: 6px;"">[T03 - Llei bombers i protecció civil] Pregunta 119</div><div style=""font-weight: bold; font-size: 16px; margin-bottom: 14px; line-height: 1.4;"">Quin curs de l’ISPC correspon a l’accés lliure a sotsinspector o sotsinspectora?</div><div style=""font-size: 14px; line-height: 1.6;""><div style=""padding: 5px 0;""><b>A)</b> Curs selectiu sense pràctiques.</div><div style=""padding: 5px 0;""><b>B)</b> Curs d’habilitació de bomber d’empresa.</div><div style=""padding: 5px 0;""><b>C)</b> Curs de promoció interna de dos anys.</div><div style=""padding: 5px 0;""><b>D)</b> Curs selectiu més pràctiques.</div></div></div>","<div style=""text-align: left; font-family: -apple-system, sans-serif;""><div style=""font-weight: bold; font-size: 16px; color: #10b981; margin-bottom: 8px;"">✓ Resposta Correcta: D</div><div style=""font-size: 14px; margin-bottom: 12px; padding: 10px; background: rgba(16,185,129,0.1); border-radius: 6px; border-left: 4px solid #10b981;"">D) Curs selectiu més pràctiques.</div><hr style=""border: 0; border-top: 1px solid #ddd; margin: 12px 0;""><div style=""font-size: 13px; color: #444; line-height: 1.4;""><b style=""color: #111;"">Explicació:</b> L’accés lliure a sotsinspector o sotsinspectora incorpora curs selectiu i pràctiques.</div></div>","T03_-_Llei_bombers_i_proteccio_civil","18773"
"<div style=""text-align: left; font-family: -apple-system, sans-serif;""><div style=""font-size: 11px; color: #888; margin-bottom: 6px;"">[T03 - Llei bombers i protecció civil] Pregunta 120</div><div style=""font-weight: bold; font-size: 16px; margin-bottom: 14px; line-height: 1.4;"">A quin centre s’ha de comunicar l’activació d’un pla de protecció civil?</div><div style=""font-size: 14px; line-height: 1.6;""><div style=""padding: 5px 0;""><b>A)</b> A la Comissió de Protecció Civil de Catalunya.</div><div style=""padding: 5px 0;""><b>B)</b> A l’Institut de Seguretat Pública de Catalunya.</div><div style=""padding: 5px 0;""><b>C)</b> Al Centre de Coordinació Operativa Local.</div><div style=""padding: 5px 0;""><b>D)</b> Al Centre de Coordinació Operativa de Catalunya.</div></div></div>","<div style=""text-align: left; font-family: -apple-system, sans-serif;""><div style=""font-weight: bold; font-size: 16px; color: #10b981; margin-bottom: 8px;"">✓ Resposta Correcta: D</div><div style=""font-size: 14px; margin-bottom: 12px; padding: 10px; background: rgba(16,185,129,0.1); border-radius: 6px; border-left: 4px solid #10b981;"">D) Al Centre de Coordinació Operativa de Catalunya.</div><hr style=""border: 0; border-top: 1px solid #ddd; margin: 12px 0;""><div style=""font-size: 13px; color: #444; line-height: 1.4;""><b style=""color: #111;"">Explicació:</b> La declaració d’activació comporta comunicar l’activació del pla al CECAT.</div></div>","T03_-_Llei_bombers_i_proteccio_civil","18855"
"<div style=""text-align: left; font-family: -apple-system, sans-serif;""><div style=""font-size: 11px; color: #888; margin-bottom: 6px;"">[T03 - Llei bombers i protecció civil] Pregunta 121</div><div style=""font-weight: bold; font-size: 16px; margin-bottom: 14px; line-height: 1.4;"">Quin dret reconeix l’article 15.2 de l’Estatut d’autonomia de Catalunya?</div><div style=""font-size: 14px; line-height: 1.6;""><div style=""padding: 5px 0;""><b>A)</b> La competència exclusiva de la Generalitat en protecció civil.</div><div style=""padding: 5px 0;""><b>B)</b> El dret de les persones a viure amb seguretat.</div><div style=""padding: 5px 0;""><b>C)</b> El deure dels poders públics de garantir el dret a la vida.</div><div style=""padding: 5px 0;""><b>D)</b> La promoció de la llibertat i la igualtat dels individus.</div></div></div>","<div style=""text-align: left; font-family: -apple-system, sans-serif;""><div style=""font-weight: bold; font-size: 16px; color: #10b981; margin-bottom: 8px;"">✓ Resposta Correcta: B</div><div style=""font-size: 14px; margin-bottom: 12px; padding: 10px; background: rgba(16,185,129,0.1); border-radius: 6px; border-left: 4px solid #10b981;"">B) El dret de les persones a viure amb seguretat.</div><hr style=""border: 0; border-top: 1px solid #ddd; margin: 12px 0;""><div style=""font-size: 13px; color: #444; line-height: 1.4;""><b style=""color: #111;"">Explicació:</b> L’article 15.2 de l’Estatut reconeix expressament el dret de les persones a viure amb seguretat.</div></div>","T03_-_Llei_bombers_i_proteccio_civil","18742"
"<div style=""text-align: left; font-family: -apple-system, sans-serif;""><div style=""font-size: 11px; color: #888; margin-bottom: 6px;"">[T03 - Llei bombers i protecció civil] Pregunta 122</div><div style=""font-weight: bold; font-size: 16px; margin-bottom: 14px; line-height: 1.4;"">Quin curs de l’ISPC correspon a l’accés lliure a bomber o bombera de 1a?</div><div style=""font-size: 14px; line-height: 1.6;""><div style=""padding: 5px 0;""><b>A)</b> Curs selectiu sense pràctiques.</div><div style=""padding: 5px 0;""><b>B)</b> Curs selectiu més pràctiques.</div><div style=""padding: 5px 0;""><b>C)</b> Curs d’habilitació per a bomber d’empresa.</div><div style=""padding: 5px 0;""><b>D)</b> Curs de capacitació de promoció interna.</div></div></div>","<div style=""text-align: left; font-family: -apple-system, sans-serif;""><div style=""font-weight: bold; font-size: 16px; color: #10b981; margin-bottom: 8px;"">✓ Resposta Correcta: B</div><div style=""font-size: 14px; margin-bottom: 12px; padding: 10px; background: rgba(16,185,129,0.1); border-radius: 6px; border-left: 4px solid #10b981;"">B) Curs selectiu més pràctiques.</div><hr style=""border: 0; border-top: 1px solid #ddd; margin: 12px 0;""><div style=""font-size: 13px; color: #444; line-height: 1.4;""><b style=""color: #111;"">Explicació:</b> L’accés lliure a bomber o bombera de 1a inclou curs selectiu i pràctiques.</div></div>","T03_-_Llei_bombers_i_proteccio_civil","18766"
"<div style=""text-align: left; font-family: -apple-system, sans-serif;""><div style=""font-size: 11px; color: #888; margin-bottom: 6px;"">[T03 - Llei bombers i protecció civil] Pregunta 123</div><div style=""font-weight: bold; font-size: 16px; margin-bottom: 14px; line-height: 1.4;"">Quina funció del conseller o consellera d’Interior abasta el control general del Cos de Bombers?</div><div style=""font-size: 14px; line-height: 1.6;""><div style=""padding: 5px 0;""><b>A)</b> La coordinació de les àrees regionals i dels parcs voluntaris.</div><div style=""padding: 5px 0;""><b>B)</b> La direcció dels cursos selectius i de promoció interna.</div><div style=""padding: 5px 0;""><b>C)</b> La direcció, la coordinació i la inspecció del Cos de Bombers.</div><div style=""padding: 5px 0;""><b>D)</b> La inspecció de les unitats logístiques i el suport sanitari.</div></div></div>","<div style=""text-align: left; font-family: -apple-system, sans-serif;""><div style=""font-weight: bold; font-size: 16px; color: #10b981; margin-bottom: 8px;"">✓ Resposta Correcta: C</div><div style=""font-size: 14px; margin-bottom: 12px; padding: 10px; background: rgba(16,185,129,0.1); border-radius: 6px; border-left: 4px solid #10b981;"">C) La direcció, la coordinació i la inspecció del Cos de Bombers.</div><hr style=""border: 0; border-top: 1px solid #ddd; margin: 12px 0;""><div style=""font-size: 13px; color: #444; line-height: 1.4;""><b style=""color: #111;"">Explicació:</b> Entre les funcions atribuïdes al comandament superior hi ha la direcció, la coordinació i la inspecció del Cos de Bombers.</div></div>","T03_-_Llei_bombers_i_proteccio_civil","18760"
"<div style=""text-align: left; font-family: -apple-system, sans-serif;""><div style=""font-size: 11px; color: #888; margin-bottom: 6px;"">[T03 - Llei bombers i protecció civil] Pregunta 124</div><div style=""font-weight: bold; font-size: 16px; margin-bottom: 14px; line-height: 1.4;"">Quins són els nivells bàsics de planificació territorial de protecció civil?</div><div style=""font-size: 14px; line-height: 1.6;""><div style=""padding: 5px 0;""><b>A)</b> Catalunya i les comarques.</div><div style=""padding: 5px 0;""><b>B)</b> Les vegueries i els municipis.</div><div style=""padding: 5px 0;""><b>C)</b> Les comarques i les diputacions.</div><div style=""padding: 5px 0;""><b>D)</b> Catalunya i els municipis.</div></div></div>","<div style=""text-align: left; font-family: -apple-system, sans-serif;""><div style=""font-weight: bold; font-size: 16px; color: #10b981; margin-bottom: 8px;"">✓ Resposta Correcta: D</div><div style=""font-size: 14px; margin-bottom: 12px; padding: 10px; background: rgba(16,185,129,0.1); border-radius: 6px; border-left: 4px solid #10b981;"">D) Catalunya i els municipis.</div><hr style=""border: 0; border-top: 1px solid #ddd; margin: 12px 0;""><div style=""font-size: 13px; color: #444; line-height: 1.4;""><b style=""color: #111;"">Explicació:</b> Els nivells bàsics de la planificació territorial són el conjunt de Catalunya i els municipis.</div></div>","T03_-_Llei_bombers_i_proteccio_civil","18829"
"<div style=""text-align: left; font-family: -apple-system, sans-serif;""><div style=""font-size: 11px; color: #888; margin-bottom: 6px;"">[T03 - Llei bombers i protecció civil] Pregunta 125</div><div style=""font-weight: bold; font-size: 16px; margin-bottom: 14px; line-height: 1.4;"">Quin principi d’organització i actuació exigeix adequar la resposta a la magnitud de l’emergència?</div><div style=""font-size: 14px; line-height: 1.6;""><div style=""padding: 5px 0;""><b>A)</b> La celeritat.</div><div style=""padding: 5px 0;""><b>B)</b> La subsidiarietat.</div><div style=""padding: 5px 0;""><b>C)</b> La proporcionalitat.</div><div style=""padding: 5px 0;""><b>D)</b> La coordinació.</div></div></div>","<div style=""text-align: left; font-family: -apple-system, sans-serif;""><div style=""font-weight: bold; font-size: 16px; color: #10b981; margin-bottom: 8px;"">✓ Resposta Correcta: C</div><div style=""font-size: 14px; margin-bottom: 12px; padding: 10px; background: rgba(16,185,129,0.1); border-radius: 6px; border-left: 4px solid #10b981;"">C) La proporcionalitat.</div><hr style=""border: 0; border-top: 1px solid #ddd; margin: 12px 0;""><div style=""font-size: 13px; color: #444; line-height: 1.4;""><b style=""color: #111;"">Explicació:</b> La proporcionalitat exigeix que l’actuació sigui adequada a les necessitats i a la dimensió de la situació d’emergència.</div></div>","T03_-_Llei_bombers_i_proteccio_civil","18815"
"<div style=""text-align: left; font-family: -apple-system, sans-serif;""><div style=""font-size: 11px; color: #888; margin-bottom: 6px;"">[T03 - Llei bombers i protecció civil] Pregunta 126</div><div style=""font-weight: bold; font-size: 16px; margin-bottom: 14px; line-height: 1.4;"">Quina combinació està formada íntegrament per fonts de finançament dels SPEIS?</div><div style=""font-size: 14px; line-height: 1.6;""><div style=""padding: 5px 0;""><b>A)</b> Pressupostos de la Generalitat, aportacions municipals i quotes obligatòries del personal dels SPEIS.</div><div style=""padding: 5px 0;""><b>B)</b> Pressupostos de la Generalitat, aportacions municipals i contribucions especials o taxes.</div><div style=""padding: 5px 0;""><b>C)</b> Aportacions de les diputacions, subvencions privades i recàrrecs generals sobre tributs autonòmics.</div><div style=""padding: 5px 0;""><b>D)</b> Aportacions municipals, transferències ordinàries dels consells comarcals i quotes del personal.</div></div></div>","<div style=""text-align: left; font-family: -apple-system, sans-serif;""><div style=""font-weight: bold; font-size: 16px; color: #10b981; margin-bottom: 8px;"">✓ Resposta Correcta: B</div><div style=""font-size: 14px; margin-bottom: 12px; padding: 10px; background: rgba(16,185,129,0.1); border-radius: 6px; border-left: 4px solid #10b981;"">B) Pressupostos de la Generalitat, aportacions municipals i contribucions especials o taxes.</div><hr style=""border: 0; border-top: 1px solid #ddd; margin: 12px 0;""><div style=""font-size: 13px; color: #444; line-height: 1.4;""><b style=""color: #111;"">Explicació:</b> Entre les fonts de finançament dels SPEIS hi ha els pressupostos de la Generalitat, les aportacions municipals i les contribucions especials o taxes.</div></div>","T03_-_Llei_bombers_i_proteccio_civil","18807"
"<div style=""text-align: left; font-family: -apple-system, sans-serif;""><div style=""font-size: 11px; color: #888; margin-bottom: 6px;"">[T03 - Llei bombers i protecció civil] Pregunta 127</div><div style=""font-weight: bold; font-size: 16px; margin-bottom: 14px; line-height: 1.4;"">Quina conducta està tipificada com a infracció greu en protecció civil?</div><div style=""font-size: 14px; line-height: 1.6;""><div style=""padding: 5px 0;""><b>A)</b> Impedir o obstaculitzar la inspecció dels plans d’autoprotecció.</div><div style=""padding: 5px 0;""><b>B)</b> Negar-se a fer les prestacions personals ordenades.</div><div style=""padding: 5px 0;""><b>C)</b> No comunicar l’activació d’un pla d’autoprotecció a l’autoritat de protecció civil.</div><div style=""padding: 5px 0;""><b>D)</b> No adoptar un pla d’autoprotecció quan és obligatori.</div></div></div>","<div style=""text-align: left; font-family: -apple-system, sans-serif;""><div style=""font-weight: bold; font-size: 16px; color: #10b981; margin-bottom: 8px;"">✓ Resposta Correcta: B</div><div style=""font-size: 14px; margin-bottom: 12px; padding: 10px; background: rgba(16,185,129,0.1); border-radius: 6px; border-left: 4px solid #10b981;"">B) Negar-se a fer les prestacions personals ordenades.</div><hr style=""border: 0; border-top: 1px solid #ddd; margin: 12px 0;""><div style=""font-size: 13px; color: #444; line-height: 1.4;""><b style=""color: #111;"">Explicació:</b> La negativa a efectuar prestacions personals és una infracció greu; les altres conductes indicades com a alternatives són molt greus.</div></div>","T03_-_Llei_bombers_i_proteccio_civil","18878"
"<div style=""text-align: left; font-family: -apple-system, sans-serif;""><div style=""font-size: 11px; color: #888; margin-bottom: 6px;"">[T03 - Llei bombers i protecció civil] Pregunta 128</div><div style=""font-weight: bold; font-size: 16px; margin-bottom: 14px; line-height: 1.4;"">Quina funció principal té el DUPROCIM en la planificació municipal?</div><div style=""font-size: 14px; line-height: 1.6;""><div style=""padding: 5px 0;""><b>A)</b> Unificar els plans de protecció civil que afecten un municipi.</div><div style=""padding: 5px 0;""><b>B)</b> Homologar els plans municipals abans de l’aprovació pel ple.</div><div style=""padding: 5px 0;""><b>C)</b> Integrar els plans especials de Catalunya en un únic pla autonòmic.</div><div style=""padding: 5px 0;""><b>D)</b> Substituir els plans d’autoprotecció dels centres obligats del municipi.</div></div></div>","<div style=""text-align: left; font-family: -apple-system, sans-serif;""><div style=""font-weight: bold; font-size: 16px; color: #10b981; margin-bottom: 8px;"">✓ Resposta Correcta: A</div><div style=""font-size: 14px; margin-bottom: 12px; padding: 10px; background: rgba(16,185,129,0.1); border-radius: 6px; border-left: 4px solid #10b981;"">A) Unificar els plans de protecció civil que afecten un municipi.</div><hr style=""border: 0; border-top: 1px solid #ddd; margin: 12px 0;""><div style=""font-size: 13px; color: #444; line-height: 1.4;""><b style=""color: #111;"">Explicació:</b> El DUPROCIM reuneix en un únic document la planificació de protecció civil que afecta el municipi.</div></div>","T03_-_Llei_bombers_i_proteccio_civil","18846"
"<div style=""text-align: left; font-family: -apple-system, sans-serif;""><div style=""font-size: 11px; color: #888; margin-bottom: 6px;"">[T03 - Llei bombers i protecció civil] Pregunta 129</div><div style=""font-weight: bold; font-size: 16px; margin-bottom: 14px; line-height: 1.4;"">Quina és la sanció màxima per a les infraccions molt greus?</div><div style=""font-size: 14px; line-height: 1.6;""><div style=""padding: 5px 0;""><b>A)</b> Fins a 60.101 euros.</div><div style=""padding: 5px 0;""><b>B)</b> Fins a 150.253 euros.</div><div style=""padding: 5px 0;""><b>C)</b> Fins a 601.012 euros.</div><div style=""padding: 5px 0;""><b>D)</b> Fins a 6.010 euros.</div></div></div>","<div style=""text-align: left; font-family: -apple-system, sans-serif;""><div style=""font-weight: bold; font-size: 16px; color: #10b981; margin-bottom: 8px;"">✓ Resposta Correcta: C</div><div style=""font-size: 14px; margin-bottom: 12px; padding: 10px; background: rgba(16,185,129,0.1); border-radius: 6px; border-left: 4px solid #10b981;"">C) Fins a 601.012 euros.</div><hr style=""border: 0; border-top: 1px solid #ddd; margin: 12px 0;""><div style=""font-size: 13px; color: #444; line-height: 1.4;""><b style=""color: #111;"">Explicació:</b> Les infraccions molt greus tenen el límit sancionador més elevat, fins a 601.012 euros.</div></div>","T03_-_Llei_bombers_i_proteccio_civil","18880"
"<div style=""text-align: left; font-family: -apple-system, sans-serif;""><div style=""font-size: 11px; color: #888; margin-bottom: 6px;"">[T03 - Llei bombers i protecció civil] Pregunta 130</div><div style=""font-weight: bold; font-size: 16px; margin-bottom: 14px; line-height: 1.4;"">Quina titulació s’associa a les categories de l’escala tècnica en l’accés al Cos de Bombers?</div><div style=""font-size: 14px; line-height: 1.6;""><div style=""padding: 5px 0;""><b>A)</b> Grau superior o màster universitari.</div><div style=""padding: 5px 0;""><b>B)</b> Grau universitari.</div><div style=""padding: 5px 0;""><b>C)</b> Batxillerat o grau mitjà.</div><div style=""padding: 5px 0;""><b>D)</b> Batxillerat o grau universitari.</div></div></div>","<div style=""text-align: left; font-family: -apple-system, sans-serif;""><div style=""font-weight: bold; font-size: 16px; color: #10b981; margin-bottom: 8px;"">✓ Resposta Correcta: C</div><div style=""font-size: 14px; margin-bottom: 12px; padding: 10px; background: rgba(16,185,129,0.1); border-radius: 6px; border-left: 4px solid #10b981;"">C) Batxillerat o grau mitjà.</div><hr style=""border: 0; border-top: 1px solid #ddd; margin: 12px 0;""><div style=""font-size: 13px; color: #444; line-height: 1.4;""><b style=""color: #111;"">Explicació:</b> Les categories de l’escala tècnica s’associen al grup C1 i a la titulació de batxillerat o grau mitjà.</div></div>","T03_-_Llei_bombers_i_proteccio_civil","18765"
